C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2/6/2024,4:05:01,0000000421635450,,0000000421635444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,,,,,,,,,,
D,DREGION,,3,1/6/2024 19:00,1,VIC1,0,139.34876,0,139.34876,0,0,6432.27,-17,7182.36,0,750.1,0,,,89,,,,,,,,101,,,,,,,,58,,,,,,,,119,,,,,,,,155.93,,,,,,,,193,,,,,,-7.13875,9117.36399,449,6470.12402,6448.24,,19,,,,80,,,,,,,,,,,,,,,,,,,0.71,0.71,0,0.79,0.79,0,0.38,0.38,0,2,2,0,0.14,0.14,0,0.38,0.38,0,0.1,0.1,0,3.71,3.71,0,749,756,754,236.06996,351,413,411,480.21875,,
D,DREGION,,3,1/6/2024 19:05,1,NSW1,0,157.82449,0,157.82449,0,0,9679.66,-35,8987.72,0,-691.94,0,,,66.13,,,,,,,,95.76,,,,,,,,65.36,,,,,,,,131,,,,,,,,107,,,,,,,,104,,,,,,29.26636,12948.028,99,9703.91309,9686.99,,89,,,,45,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.03,0.03,0,0.1,0.1,0,0.01,0.01,0,3.76,3.76,0,208.60882,229.60882,475.60882,82,231,263,305,383.585597,,
D,DREGION,,3,1/6/2024 19:05,1,QLD1,0,145.09881,0,145.09881,0,0,7188.61,-23,7952.3,0,763.69,0,,,40,,,,,,,,55,,,,,,,,50.83,,,,,,,,65,,,,,,,,143,,,,,,,,143,,,,,,-15.56144,10138.94786,124,7229.17871,7193.19,,18,,,,22,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.03,0.03,0,0.1,0.1,0,0.01,0.01,0,3.76,3.76,0,301,435,183,319.84999,246.833333,383,203,398,,
D,DREGION,,3,1/6/2024 19:05,1,SA1,0,172.07733,0,172.07733,0,0,1939.37,-4,1632.23,0,-307.14,0,,,55,,,,,,,,90,,,,,,,,82,,,,,,,,74,,,,,,,,142.82,,,,,,,,93,,,,,,2.88496,3221.23229,331,1955.51709,1943.34,,35,,,,38,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.03,0.03,0,0.1,0.1,0,0.01,0.01,0,3.76,3.76,0,323,322,335,329,302,332,341,402.94,,
D,DREGION,,3,1/6/2024 19:05,1,TAS1,0,164.02956,0,164.02956,0,0,1374.44,-2,1120.06,0,-254.38,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,102.08,,,,,,,,138.9,,,,,,,,122.76,,,,,,-1.115,1906.25514,0,1377.55408,1374.44,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,6.36,6.36,0,0.03,0.03,0,0.1,0.1,0,0.01,0.01,0,3.26,3.26,0,126.318067,138.900052,163.038493,83.064187,164.39635,632.298319,827.656223,333.051907,,
D,DREGION,,3,1/6/2024 19:05,1,VIC1,0,157.99,0,157.99,0,0,6413.91,-16,6930.92,0,517,0,,,95,,,,,,,,137,,,,,,,,84,,,,,,,,129,,,,,,,,104,,,,,,,,172.96,,,,,,-11.71077,9144.58208,469,6458.46094,6425.27,,18,,,,68,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.03,0.03,0,0.1,0.1,0,0.01,0.01,0,3.76,3.76,0,787,793,791,299.25311,606,708,701,610.75,,
D,DREGION,,3,1/6/2024 19:10,1,NSW1,0,159.18825,0,159.18825,0,0,9703.08,-36,8968.2,0,-734.87,0,,,57,,,,,,,,69,,,,,,,,62.57,,,,,,,,160,,,,,,,,136,,,,,,,,133,,,,,,11.25809,12938.55658,99,9735.40625,9711.63,,75,,,,52,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,2.09,2.09,0,0.1,0.1,0,0.38,0.38,0,0.01,0.01,0,3.76,3.76,0,240.95923,261.95923,498.63324,95.121921,277,359,281,340.795869,,
D,DREGION,,3,1/6/2024 19:10,1,QLD1,0,146.27894,0,146.27894,0,0,7149.49,-21,7933.4,0,783.91,0,,,40,,,,,,,,58,,,,,,,,53,,,,,,,,65,,,,,,,,144,,,,,,,,143,,,,,,2.27459,10119.139,124,7172.52295,7154.84,,10,,,,42,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,2.09,2.09,0,0.1,0.1,0,0.38,0.38,0,0.01,0.01,0,3.76,3.76,0,301,436,183,319.84999,249,386,206,392.972652,,
D,DREGION,,3,1/6/2024 19:10,1,SA1,0,170.37511,0,170.37511,0,0,1949.99,-5,1681.47,0,-268.52,0,,,64.54,,,,,,,,79,,,,,,,,74,,,,,,,,75,,,,,,,,104,,,,,,,,158.02,,,,,,11.12635,3232.47444,330,1955.03711,1952.91,,60,,,,40,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,2.09,2.09,0,0.1,0.1,0,0.38,0.38,0,0.01,0.01,0,3.76,3.76,0,324,323,344,333,291,321,338,398,,
D,DREGION,,3,1/6/2024 19:10,1,TAS1,0,164.44904,0,164.44904,0,0,1385.82,-3,1121.32,0,-264.5,0,,,0,,,,,,,,9.44,,,,,,,,0,,,,,,,,66.73,,,,,,,,129.63,,,,,,,,122.61,,,,,,6.0027,1907.41794,0,1382.81287,1385.82,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,6.36,6.36,0,0.1,0.1,0,0.38,0.38,0,0.01,0.01,0,3.26,3.26,0,126.318067,138.900052,163.038493,79.142858,164.39635,632.298319,827.656223,333.051907,,
D,DREGION,,3,1/6/2024 19:10,1,VIC1,0,157.99,0,157.99,0,0,6359.84,-17,6870.22,0,510.38,0,,,93,,,,,,,,161,,,,,,,,93,,,,,,,,140,,,,,,,,125,,,,,,,,82,,,,,,-25.14802,9172.40953,469,6414.30322,6369.42,,15,,,,36,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,2.09,2.09,0,0.1,0.1,0,0.38,0.38,0,0.01,0.01,0,3.76,3.76,0,783,789,787,317,406,488,481,481.874999,,
D,DREGION,,3,1/6/2024 19:15,1,NSW1,0,145.7657,0,145.7657,0,0,9689.84,-30,8978.69,0,-711.15,0,,,41.1,,,,,,,,82.38,,,,,,,,62.27,,,,,,,,142,,,,,,,,118,,,,,,,,115,,,,,,4.34513,12953.76271,99,9737.8584,9700.5,,65,,,,86,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,3.38,3.38,0,0.1,0.1,0,0.15,0.15,0,0.07,0.07,0,3.76,3.76,0,223.6827,244.6827,480.6827,124.121281,287,359,341,366.786192,,
D,DREGION,,3,1/6/2024 19:15,1,QLD1,0,133.01,0,133.01,0,0,7116.08,-19,7935.53,0,819.45,0,,,40,,,,,,,,55,,,,,,,,50.83,,,,,,,,65,,,,,,,,143,,,,,,,,143,,,,,,6.08754,10122.04511,124,7134.60791,7122.72,,26.54,,,,49,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,3.38,3.38,0,0.1,0.1,0,0.15,0.15,0,0.07,0.07,0,3.76,3.76,0,301,430,183,292.46485,246.833333,383,203,392.301944,,
D,DREGION,,3,1/6/2024 19:15,1,SA1,0,155.65967,0,155.65967,0,0,1968.07,-5,1746.17,0,-221.9,0,,,65,,,,,,,,78,,,,,,,,73,,,,,,,,76,,,,,,,,105,,,,,,,,129.21,,,,,,16.85148,3254.17276,329,1979.9989,1969.93,,60,,,,30,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,3.38,3.38,0,0.1,0.1,0,0.15,0.15,0,0.07,0.07,0,3.76,3.76,0,325,324,326,333,289,319,317,397,,
D,DREGION,,3,1/6/2024 19:15,1,TAS1,0,160.16342,0,160.16342,0,0,1384.34,-2,982.42,0,-401.92,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,54.43,,,,,,,,118.7,,,,,,,,141.49,,,,,,5.32515,1908.01752,0,1381.01196,1384.34,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,6.36,6.36,0,0.1,0.1,0,0.15,0.15,0,0,0,0,3.26,3.26,0,150.662555,218.852032,300.842269,99.142889,179.152861,595.437868,687.188247,194.022488,,
D,DREGION,,3,1/6/2024 19:15,1,VIC1,0,146.52277,0,146.52277,0,0,6254.57,-21,6804.1,0,549.53,0,,,108,,,,,,,,161,,,,,,,,97,,,,,,,,170,,,,,,,,155,,,,,,,,111,,,,,,-34.94114,9186.09764,469,6322.27881,6269.42,,18,,,,5,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,3.38,3.38,0,0.1,0.1,0,0.15,0.15,0,0.07,0.07,0,3.76,3.76,0,786,793,791,287,606,708,701,607.5625,,
D,DREGION,,3,1/6/2024 19:20,1,NSW1,0,147.17574,0,147.17574,0,0,9650.73,-29,8926.71,0,-724.02,0,,,76.53,,,,,,,,99.58,,,,,,,,67,,,,,,,,140,,,,,,,,133,,,,,,,,131,,,,,,7.79307,12949.45927,99,9689.00684,9659.44,,65,,,,70,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.3,0.3,0,0.3,0.3,0,0.39,0.39,0,0.45,0.45,0,0.1,0.1,0,3.76,3.76,0,239.68207,259.68207,496.68207,107.259487,277,359,281,345.322833,,
D,DREGION,,3,1/6/2024 19:20,1,QLD1,0,135.15,0,135.15,0,0,7138.63,-16,7920.84,0,782.21,0,,,40,,,,,,,,63,,,,,,,,53,,,,,,,,61,,,,,,,,143,,,,,,,,171,,,,,,12.1939,10113.36507,124,7148.60303,7144.1,,17.7,,,,22,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.3,0.3,0,0.3,0.3,0,0.39,0.39,0,0.45,0.45,0,0.1,0.1,0,3.76,3.76,0,301,435,183,290.78999,249,386,206,393,,
D,DREGION,,3,1/6/2024 19:20,1,SA1,0,152.05354,0,152.05354,0,0,1956.3,-5,1806.52,1,-150.79,0,,,64,,,,,,,,104,,,,,,,,80.91,,,,,,,,74,,,,,,,,103,,,,,,,,106.62,,,,,,20.48013,3273.51776,328,1950.07703,1957.96,,60,,,,29,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.3,0.3,0,0.3,0.3,0,0.39,0.39,0,0.45,0.45,0,0.1,0.1,0,3.76,3.76,0,324,322,305,334,288,318,296,381,,
D,DREGION,,3,1/6/2024 19:20,1,TAS1,0,160.12216,0,160.12216,0,0,1361.01,-2,947.93,0,-413.08,0,,,0,,,,,,,,29.29,,,,,,,,29.29,,,,,,,,6,,,,,,,,142.19,,,,,,,,145.56,,,,,,-2.92461,1907.66723,0,1365.93359,1361.01,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.3,0.3,0,6.36,6.36,0,0.38,0.38,0,0.38,0.38,0,0,0,0,3.30126,3.30126,0,158.176607,250.384028,335.185239,99.14287,180.867146,569.795426,652.305339,128.898731,,
D,DREGION,,3,1/6/2024 19:20,1,VIC1,0,146.04589,0,146.04589,0,0,6284.58,-23,6818.17,0,533.59,0,,,74,,,,,,,,81,,,,,,,,53,,,,,,,,138.85,,,,,,,,125,,,,,,,,92,,,,,,-26.89778,9185.16516,469,6345.0918,6297.64,,38,,,,143,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.3,0.3,0,0.3,0.3,0,0.39,0.39,0,0.45,0.45,0,0.1,0.1,0,3.76,3.76,0,729,735,733,317,395,457,460,476.3125,,
D,DREGION,,3,1/6/2024 19:25,1,NSW1,0,129.74989,0,129.74989,0,0,9582.86,-28,8887.44,0,-695.42,0,,,102.91,,,,,,,,139,,,,,,,,122.71,,,,,,,,123,,,,,,,,117,,,,,,,,114,,,,,,-3.26002,12950.04651,99,9643.05859,9597.37,,39,,,,86,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.26,0.26,0,0.26,0.26,0,0.34,0.34,0,0.39,0.39,0,0.1,0.1,0,0.1,0.1,0,223.56,244.56,480.56,125.121921,287,359,341,409.871642,,
D,DREGION,,3,1/6/2024 19:25,1,QLD1,0,116.61728,0,116.61728,0,0,7038.59,-11,7903.6,0,865.01,0,,,0,,,,,,,,40,,,,,,,,40,,,,,,,,61,,,,,,,,143,,,,,,,,143,,,,,,3.25732,10118.63998,124,7055.45654,7047.44,,1,,,,22,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.26,0.26,0,0.26,0.26,0,0.34,0.34,0,0.39,0.39,0,0.1,0.1,0,0.1,0.1,0,301,435,183,335.75999,236,368,188,375.165798,,
D,DREGION,,3,1/6/2024 19:25,1,SA1,0,138.04,0,138.04,0,0,1953.59,-5,1783.17,4,-174.41,0,,,67,,,,,,,,106.98,,,,,,,,74,,,,,,,,76,,,,,,,,105,,,,,,,,134.54,,,,,,22.76669,3267.2742,328,1956.68176,1958.59,,27,,,,29,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.26,0.26,0,0.26,0.26,0,0.34,0.34,0,0.39,0.39,0,0.1,0.1,0,0.1,0.1,0,326,324,313.55107,346.55107,303,334,318.55107,384.38107,,
D,DREGION,,3,1/6/2024 19:25,1,TAS1,0,160.12216,0,160.12216,0,0,1349.45,-3,911.45,0,-438,0,,,0,,,,,,,,1,,,,,,,,0,,,,,,,,20.89,,,,,,,,134.42,,,,,,,,142.33,,,,,,-11.14921,1908.2,0,1363.60107,1349.45,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,6.36,6.36,0,0.34,0.34,0,0.39,0.39,0,0,0,0,3.30126,3.30126,0,154.894008,216.876939,209.302559,91,128.872775,525.507722,569.390085,145.74106,,
D,DREGION,,3,1/6/2024 19:25,1,VIC1,0,131.92521,0,131.92521,0,0,6326.06,-19,6809.19,0,483.13,0,,,78,,,,,,,,90,,,,,,,,47,,,,,,,,125.29,,,,,,,,140.44,,,,,,,,106,,,,,,-20.18657,9173.18974,469,6385.80029,6342,,145,,,,134,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.26,0.26,0,0.26,0.26,0,0.34,0.34,0,0.39,0.39,0,0.1,0.1,0,0.1,0.1,0,730,737,735,294,345,425,423,491.21875,,
D,DREGION,,3,1/6/2024 19:30,1,NSW1,0,139.18753,0,139.18753,0,0,9565.23,-24,8844.65,0,-720.58,0,,,86,,,,,,,,106.13,,,,,,,,63,,,,,,,,154,,,,,,,,130,,,,,,,,127,,,,,,-12.29777,12951.58728,99,9617.91211,9580.06,,76.38,,,,6,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.1,0.1,0,0.01,0.01,0,5.95,5.95,0,249.07477,270.07477,506.07477,96.870144,367,479,401,384.787178,,
D,DREGION,,3,1/6/2024 19:30,1,QLD1,0,125.08839,0,125.08839,0,0,7046.71,-13,7918.17,0,871.46,0,,,0,,,,,,,,55,,,,,,,,50.83,,,,,,,,65,,,,,,,,144,,,,,,,,143,,,,,,3.38786,10133.31969,124,7065.59814,7055.84,,41,,,,22,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.1,0.1,0,0.01,0.01,0,5.95,5.95,0,301,436,183,338.04999,246.833333,383,203,395.717007,,
D,DREGION,,3,1/6/2024 19:30,1,SA1,0,144.63629,0,144.63629,0,0,1946.64,-5,1827.93,2,-120.71,0,,,60.21,,,,,,,,90.83,,,,,,,,72.97,,,,,,,,77,,,,,,,,99.24,,,,,,,,152.99,,,,,,16.53544,3268.17112,327,1940.19312,1948.94,,33.24,,,,31,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.1,0.1,0,0.01,0.01,0,5.95,5.95,0,322.23833,318.23833,298.23833,335,291.796421,319.834155,302.23833,370.23833,,
D,DREGION,,3,1/6/2024 19:30,1,TAS1,0,160.2106,0,160.2106,0,0,1351.42,-3,913.42,0,-438,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,42.48,,,,,,,,153,,,,,,,,146.24,,,,,,-16.99286,1908.88019,0,1371.4104,1351.42,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,6.36,6.36,0,0.01,0.01,0,0.1,0.1,0,0,0,0,3.26,3.26,0,149.331351,206.148407,178.165386,80.522273,127.138716,556.642857,601.766497,177.77567,,
D,DREGION,,3,1/6/2024 19:30,1,VIC1,0,140.34907,0,140.34907,0,0,6359.4,-17,6805.8,0,446.4,0,,,108,,,,,,,,125,,,,,,,,97,,,,,,,,135,,,,,,,,120,,,,,,,,77,,,,,,-14.98404,9187.80204,469,6406.82813,6373.72,,55,,,,151,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.1,0.1,0,0.01,0.01,0,5.95,5.95,0,719,725,723,315,406,468,466,468.9375,,
D,DREGION,,3,1/6/2024 19:35,1,NSW1,0,172.22756,0,172.22756,0,0,9512.78,-22,8694.54,0,-818.24,0,,,84,,,,,,,,136,,,,,,,,95.97,,,,,,,,158,,,,,,,,134,,,,,,,,131,,,,,,-19.60943,12933.99666,189,9582.20508,9526.55,,34,,,,45,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,0.17,0.17,0,0.01,0.01,0,3.76,3.76,0,249.58441,270.58441,506.58441,98.121921,414,526,458,399.900477,,
D,DREGION,,3,1/6/2024 19:35,1,QLD1,0,155.58628,0,155.58628,0,0,6972.49,-14,7816.24,0,843.76,0,,,40,,,,,,,,55,,,,,,,,50.83,,,,,,,,65,,,,,,,,144,,,,,,,,167,,,,,,2.08426,10110.75936,124,6994.69824,6980.96,,6.98,,,,17,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,0.17,0.17,0,0.01,0.01,0,3.76,3.76,0,301,436,183,208,246.833333,383,203,393,,
D,DREGION,,3,1/6/2024 19:35,1,SA1,0,173.44,0,173.44,0,0,1942.01,-5,1877.04,0,-64.97,0,,,56.61,,,,,,,,81,,,,,,,,75,,,,,,,,75,,,,,,,,95,,,,,,,,116.72,,,,,,17.09725,3276.07585,327,1941.01208,1941.88,,30,,,,29,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,0.17,0.17,0,0.01,0.01,0,3.76,3.76,0,318,314,294,326.937393,286,311,299,372,,
D,DREGION,,3,1/6/2024 19:35,1,TAS1,0,186.61039,0,186.61039,0,0,1353.06,-3,941.7,0,-411.36,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,48.51,,,,,,,,151.97,,,,,,,,143.26,,,,,,-18.48469,1908.80462,0,1374.54492,1353.06,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,6.36,6.36,0,0.1,0.1,0,0.17,0.17,0,0,0,0,3.26,3.26,0,146.247891,172.742157,133.038493,88.000011,123.605063,539.642857,647.81724,223.24429,,
D,DREGION,,3,1/6/2024 19:35,1,VIC1,0,170.87394,0,170.87394,0,0,6262.34,-17,6746.72,0,484.38,0,,,74,,,,,,,,106.08,,,,,,,,63,,,,,,,,130,,,,,,,,115,,,,,,,,82,,,,,,-12.47887,9157.22051,469,6317.48291,6273.79,,108,,,,109,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,0.17,0.17,0,0.01,0.01,0,3.76,3.76,0,755,761,759,296.17677,592,674,672,594.53125,,
D,DREGION,,3,1/6/2024 19:40,1,NSW1,0,218.47849,0,218.47849,0,0,9537.32,-25,8581.7,0,-955.62,0,,,95,,,,,,,,126.87,,,,,,,,100,,,,,,,,105,,,,,,,,81,,,,,,,,78,,,,,,0,12924.50993,189,9576.14648,9554.92,,65,,,,75.77,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.41,0.41,0,1,1,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.76,3.76,0,235.93545,256.93545,492.93545,143.22583,286,359,341,370.425223,,
D,DREGION,,3,1/6/2024 19:40,1,QLD1,0,196.03205,0,196.03205,0,0,6964.89,-19,7854.37,0,889.49,0,,,0,,,,,,,,44,,,,,,,,40,,,,,,,,66,,,,,,,,171,,,,,,,,171,,,,,,0,10100.62492,124,6992.05859,6975.18,,2,,,,17,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.41,0.41,0,1,1,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.76,3.76,0,301,435,183,205,236,368,188,386.577023,,
D,DREGION,,3,1/6/2024 19:40,1,SA1,0,208.76863,0,208.76863,0,0,1935.53,-6,1996.12,0,60.59,0,,,71.48,,,,,,,,117,,,,,,,,66.7,,,,,,,,140,,,,,,,,143.44,,,,,,,,127.86,,,,,,18.65643,3287.12207,327,1922.71985,1935.51,,55,,,,62.23,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.41,0.41,0,1,1,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.76,3.76,0,287,288,268,229,274,299,287,424,,
D,DREGION,,3,1/6/2024 19:40,1,TAS1,0,225.33455,0,225.33455,0,0,1373.84,-2,1026.36,0,-347.48,0,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,26.88,,,,,,,,128.53,,,,,,,,136.12,,,,,,-7.99015,1909.44125,0,1383.8269,1373.84,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.41,0.41,0,6.39455,6.39455,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.26,3.26,0,139.356007,141.97709,48.918348,49.999994,130.420758,533.043484,732.839173,307.423053,,
D,DREGION,,3,1/6/2024 19:40,1,VIC1,0,213.22071,0,213.22071,0,0,6306.38,-18,6695.89,0,389.51,0,,,88,,,,,,,,90,,,,,,,,77,,,,,,,,169.7,,,,,,,,117,,,,,,,,128,,,,,,0,9128.18925,469,6334.33057,6315,,38,,,,15,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.41,0.41,0,1,1,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.76,3.76,0,778,785,783,316,395,417,425,438.71875,,
D,DREGION,,3,1/6/2024 19:45,1,NSW1,0,160.6463,0,160.6463,0,0,9405.65,-23,8526.03,0,-879.61,0,,,67,,,,,,,,111,,,,,,,,96.82,,,,,,,,142,,,,,,,,118,,,,,,,,119.53,,,,,,-37.91485,12923.19789,189,9486.80859,9422.33,,106.62,,,,6,,,,,,,,,,,,,,,,,,,0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.14,0.14,0,0.17,0.17,0,0.08,0.08,0,9.75,9.75,0,238.58441,259.58441,495.58441,94.24271,349,462,384,453.853853,,
D,DREGION,,3,1/6/2024 19:45,1,QLD1,0,144.10516,0,144.10516,0,0,7009.44,-15,7893.64,0,884.2,0,,,40,,,,,,,,55,,,,,,,,50.83,,,,,,,,49,,,,,,,,143,,,,,,,,143,,,,,,1.31413,10080.18988,124,7029.81396,7019.6,,26,,,,17,,,,,,,,,,,,,,,,,,,0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.14,0.14,0,0.17,0.17,0,0.08,0.08,0,9.75,9.75,0,301,415,183,203.084077,246.833333,383,203,393,,
